yi,vi,via,se,sea,refid,effect_outcome,study_outcome_type,study_outcome_domain,bibliography,user.x,ris_code,level.x,study_es_list_k,effect_intervention_group,effect_comparison_group,effect_outcome_type,effect_report_number,effect_page,effect_type,effect_timing,effect_favored,effect_intervention_baseline_participants,effect_comparison_baseline_participants,effect_intervention_followup_participants,effect_comparison_followup_participants,effect_intervention_baseline_classrooms,effect_comparison_baseline_classrooms,effect_intervention_followup_classrooms,effect_comparison_followup_classrooms,effect_intervention_baseline_schools,effect_comparison_baseline_schoools,effect_intervention_followup_schools,effect_comparison_followup_schools,effect_intervention_baseline_mean,effect_intervention_baseline_sd,effect_intervention_followup_mean,effect_intervention_followup_sd,effect_comparison_baseline_mean,effect_comparison_baseline_sd,effect_comparison_followup_mean,effect_comparison_followup_sd,effect_intervention_n_successful,effect_intervention_n_unsuccessful,effect_comparison_n_successful,effect_comparison_n_unsuccessful,effect_size_type_na_i_entered_the_necessary_information_above,effect_size_type_means_and_standard_errors_s_es,effect_size_type_independent_t_test,effect_size_type_one_way_anova_f_test_with_df_1,effect_size_type_chi_squared_test_statistic_with_df_1,effect_size_type_unstandardized_regression_coefficient_for_treatment_dummy_indicator,effect_size_type_standardized_regression_coefficient_for_treatment_dummy_indicator,effect_size_type_author_reported_odds_ratio,effect_size_type_author_reported_standardized_mean_difference,effect_size_type_insufficient_information_to_calculate_effect_size,effect_r_squared,effect_se_intervention_mean,effect_se_intervention_se,effect_se_comparison_mean,effect_se_comparison_se,effect_t_test,effect_f_test,effect_chi_square,effect_unstandardized_coefficient,effect_unstandardized_sd,effect_standardized_coefficient,effect_standardized_sd,effect_or,effect_or_ci_lower,effect_or_ci_upper,effect_smd,effect_smd_ci_lower,effect_smd_ci_upper,effect_notes,year_m,female_m,public_m,Aust_m,RCT_m,secondary_m,study_assignment_level.x,study_cluster_size.x,universal_m,rob_high_m,effect_icc,design_effect,sqrt_design_effect,source,processed_outcome_measure_roots,processed_intervention_roots,yi_raw,vi_raw,user.y,level.y,study_author_year,study_cor_author,study_cor_institute,study_corr_email,study_publication_year,study_start_date,study_end_date,study_number_groups,study_prevention_level_universal,study_prevention_level_targeted,study_recruitment_approach,study_eligibility_criteria,study_number_participants,study_number_classrooms,study_number_schools,study_percent_female,study_percent_aian,study_percent_asian,study_percent_black,study_percent_nhpi,study_percent_white,study_percent_hispanic,study_percent_mixed,study_percent_other,study_percent_frpl,study_percent_ell,study_age_average,study_age_avg_type,study_age_dispersion,study_age_dispersion_type,study_grade_level_1,study_grade_level_2,study_grade_level_3,study_grade_level_4,study_grade_level_5,study_grade_level_6,study_grade_level_7,study_grade_level_8,study_grade_level_9,study_grade_level_10,study_grade_level_11,study_grade_level_12,study_grade_level_cannot_tell,study_school_level_elementary_school,study_school_level_middle_school,study_school_level_high_school,study_school_level_only_reported_primary_school,study_school_level_only_reported_secondary_school,study_school_level_cannot_tell,study_country_australia,study_country_united_kingdom,study_country_netherlands,study_country_spain,study_country_canada,study_country_italy,study_country_ireland,study_country_malaysia,study_country_south_africa,study_country_norway,study_country_sweden,study_country_slovenia,study_country_mexico,study_school_area_rural,study_school_area_suburban,study_school_area_urban,study_school_area_cannot_tell,study_school_type_public,study_school_type_private,study_school_type_parochial,study_school_type_cannot_tell,study_flow_diagram,study_research_design,study_assignment_level.y,study_cluster_level,study_cluster_size.y,study_registration,study_availability_statement,clean_school_type,clean_school_area,clean_grade_band,clean_country
0.220335010910429,0.00871460749950463,0.019140763911912,0.0933520621063328,0.138350149663497,10135,Spence Children’s Anxiety Scale-SCAS - Parent,Participant observation,Anxiety symptoms,"Ahlen, et al 2018",spgrant,,8,1-FRIENDS for Life-2-No Treatment-2-Spence Children&rsquo;s Anxiety Scale-SCAS - Parent-Continuous-1,FRIENDS for Life,No Treatment,Continuous,10135,154,Post-test,1,Comparison,,,236,226,,,,,,,8,9,,,15.06,10.25,,,13,8.27,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.48,yes,no,yes,no,Cluster,40.88,yes,no,0.03,2.1964,1.48202564080383,anxiety,Spence Children’s Anxiety Scale (SCAS),FRIENDS Program,0.220335010910429,0.00871460749950463,"spgrant,mschweer",8,Ahlen 2018,Johan Ahlen,Uppsala University,johan.ahlen@psyk.uu.se,2018,2013_08,2016_12,2,Universal,,"As a first step, the research group chose to target six different districts in order to generate a socioeconomically representative sample of Stockholm County and Sweden. A total of 41 urban and suburban schools received information regarding the study and an invitation to participate. Nine schools did not respond, 18 schools declined, thus leaving 18 schools willing to participate. We then sent information regarding the study to all parents of eligible children and asked them to provide written consent in order for their child to participate in the study. Information for parents was translated into seven languages to accommodate for those having a first language other than Swedish. Of the 1021 eligible children, a total of 695 (68%) agreed to participate, 91 (9%) declined, and 235 (23%) did not respond to the invitation. Permission to conduct a 3-year follow-up was granted by the Regional Ethical Review board, after an amendment (Dnr: 2012/432/1) as this long-term follow-up was not originally planned in our project. We obtained an additional passive informed consent from parents, and an active informed consent from children.","Include: Grade 3-4 students from 17 public and independent schools in Stockholm County, Sweden. Exclude: students from very small schools.",695,-999,17,0.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.6,Mean,0.6,Standard deviation,,,3,4,,,,,,,,,,,,,,,Cannot tell,,,,,,,,,,,Sweden,,,,Suburban,Urban,,Public,Private,,,Yes,Randomized trial,Cluster,School,40.88,NCT02134730,-999,Public+Private,Suburban+Urban,K-8,Sweden
0.0412740069945662,0.0119178511811611,0.0261763683343023,0.10916891123924,0.161791125635191,10135,Spence Children’s Anxiety Scale-SCAS - Parent,Participant observation,Anxiety symptoms,"Ahlen, et al 2018",spgrant,,8,1-FRIENDS for Life-2-No Treatment-2-Spence Children&rsquo;s Anxiety Scale-SCAS - Parent-Continuous-156,FRIENDS for Life,No Treatment,Continuous,10306,205,Post-test,156,Comparison,,,163,173,,,,,,,8,9,,,15,11.4,,,14.5,12.7,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.48,yes,no,yes,no,Cluster,40.88,yes,yes,0.03,2.1964,1.48202564080383,anxiety,Spence Children’s Anxiety Scale (SCAS),FRIENDS Program,0.0412740069945662,0.0119178511811611,"spgrant,mschweer",8,Ahlen 2018,Johan Ahlen,Uppsala University,johan.ahlen@psyk.uu.se,2018,2013_08,2016_12,2,Universal,,"As a first step, the research group chose to target six different districts in order to generate a socioeconomically representative sample of Stockholm County and Sweden. A total of 41 urban and suburban schools received information regarding the study and an invitation to participate. Nine schools did not respond, 18 schools declined, thus leaving 18 schools willing to participate. We then sent information regarding the study to all parents of eligible children and asked them to provide written consent in order for their child to participate in the study. Information for parents was translated into seven languages to accommodate for those having a first language other than Swedish. Of the 1021 eligible children, a total of 695 (68%) agreed to participate, 91 (9%) declined, and 235 (23%) did not respond to the invitation. Permission to conduct a 3-year follow-up was granted by the Regional Ethical Review board, after an amendment (Dnr: 2012/432/1) as this long-term follow-up was not originally planned in our project. We obtained an additional passive informed consent from parents, and an active informed consent from children.","Include: Grade 3-4 students from 17 public and independent schools in Stockholm County, Sweden. Exclude: students from very small schools.",695,-999,17,0.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.6,Mean,0.6,Standard deviation,,,3,4,,,,,,,,,,,,,,,Cannot tell,,,,,,,,,,,Sweden,,,,Suburban,Urban,,Public,Private,,,Yes,Randomized trial,Cluster,School,40.88,NCT02134730,-999,Public+Private,Suburban+Urban,K-8,Sweden
-0.097818170510683,0.030237265418114,0.0835758016156671,0.1738886581066,0.289094796936346,10269,Anxiety Scale for Children (EAN)-EAN,Self-report,Anxiety symptoms,"García-Escalera, et al 2020",spgrant,,8,1-Unified Protocol for Transdiagnostic Treatment of Emotional Disorders (UP-A Spanish)-2-TAU-1-Anxiety Scale for Children (EAN)-EAN-Continuous-1,Unified Protocol for Transdiagnostic Treatment of Emotional Disorders (UP-A Spanish),TAU,Continuous,10269,468,Post-test,1,Intervention,,,79,57,,,3,2,,,1,1,,,6.22,7.09,,,6.88,6.14,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.543,no,no,yes,yes,Cluster,30.4,yes,no,0.06,2.764,1.66252819524963,anxiety,Anxiety Scale for Children (EAN),Unified Protocol (UP-A),-0.097818170510683,0.030237265418114,"spgrant,mschweer",8,García-Escalera 2020,Rosa M. Valiente,Universidad Nacional de Educación a Distancia,rmvalien@psi.uned.es,2020,2016_11,2017_04,2,Universal,,"The sample consisted of 151 adolescents, 90 in the UP-A group and 61 in the WLCG, from three ninth-grade classes (3° ESO in the Spanish educational system) and two tenth-grade classes (4° ESO) from an urban secondary school in the city of Madrid, Spain. No incentives were provided for participating in this project either to the adolescents or the school.","Include: Grade 9-10 students in an urban secondary school in Madrid, Spain; both the adolescent and at least one parent or legal guardian provided written, informed consent; Spanish proficiency based on teacher reporting",151,5,1,0.543,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.05,Mean,1.14,Standard deviation,,,,,,,,,9,10,,,,,,,,Only reported Secondary School,,,,,Spain,,,,,,,,,,,,Urban,,,,,Cannot tell,Yes,Randomized trial,Cluster,Classroom,30.4,NCT03123991,-999,Cannot Tell,Urban,9-12,Spain
-0.225725419602942,0.0347425087804639,0.177742674920854,0.186393424724329,0.42159539243314,10269,Anxiety Scale for Children (EAN)-EAN,Self-report,Anxiety symptoms,"García-Escalera, et al 2020",spgrant,,8,1-Unified Protocol for Transdiagnostic Treatment of Emotional Disorders (UP-A Spanish)-2-TAU-1-Anxiety Scale for Children (EAN)-EAN-Continuous-13,Unified Protocol for Transdiagnostic Treatment of Emotional Disorders (UP-A Spanish),TAU,Continuous,10269,468,Post-test,13,Intervention,,,73,48,,,3,2,,,1,1,,,5.64,6.62,,,7.1,6.12,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.543,no,no,yes,yes,Cluster,30.4,yes,no,0.14,5.116,2.26185764361951,anxiety,Anxiety Scale for Children (EAN),Unified Protocol (UP-A),-0.225725419602942,0.0347425087804639,"spgrant,mschweer",8,García-Escalera 2020,Rosa M. Valiente,Universidad Nacional de Educación a Distancia,rmvalien@psi.uned.es,2020,2016_11,2017_04,2,Universal,,"The sample consisted of 151 adolescents, 90 in the UP-A group and 61 in the WLCG, from three ninth-grade classes (3° ESO in the Spanish educational system) and two tenth-grade classes (4° ESO) from an urban secondary school in the city of Madrid, Spain. No incentives were provided for participating in this project either to the adolescents or the school.","Include: Grade 9-10 students in an urban secondary school in Madrid, Spain; both the adolescent and at least one parent or legal guardian provided written, informed consent; Spanish proficiency based on teacher reporting",151,5,1,0.543,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.05,Mean,1.14,Standard deviation,,,,,,,,,9,10,,,,,,,,Only reported Secondary School,,,,,Spain,,,,,,,,,,,,Urban,,,,,Cannot tell,Yes,Randomized trial,Cluster,Classroom,30.4,NCT03123991,-999,Cannot Tell,Urban,9-12,Spain
-0.128603769187855,0.00998335399874195,0.0222329293551983,0.0999167353286823,0.149107106990909,10307,Revised Child Anxiety and Depression Scale (RCADS)-RCADS,Self-report,Anxiety symptoms,"Ab Ghaffar, et al 2019",spgrant,,8,1-School-based anxiety prevention program (SBAPP)-2-TAU-1-Revised Child Anxiety and Depression Scale (RCADS)-RCADS-Continuous-13,School-based anxiety prevention program (SBAPP),TAU,Continuous,10307,6,Post-test,13,Intervention,,,172,241,,,,,,,5,6,,,12.95,7.088,,,13.87,7.178,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.56,yes,no,yes,no,Cluster,41.9,yes,no,0.03,2.227,1.49231363995643,anxiety,Revised Child Anxiety and Depression Scale (RCADS),School-based anxiety prevention program (SBAPP),-0.128603769187855,0.00998335399874195,"spgrant,mschweer",8,Ab Ghaffar 2019,Sherina Mohd Sidik,Universiti Putra Malaysia,sherina@upm.edu.my,2019,2016_05,2017_12,2,Universal,,"The study was undertaken in Jerantut, Pahang, Malaysia, between May 2016 and December 2017. Sampling with probability proportionate to size was used as the sampling method. Twelve government-funded primary schools in a district on the east coast of Peninsular Malaysia were invited to participate in this study through an invitation letter and a brief explanation of the study. Children who could not comprehend and write in English or the Malay language or who were non-citizens were excluded. All children aged 10 and 11 years (Standard 4 and Standard 5) in the participating schools were eligible. Participation required written consent from the school headmasters and from parents not opting their child out of the study, in addition to signed assent from the child.",Include: children in Standard 4 and 5 attending government primary schools in a district on the east coast of Peninsular Malaysia. Exclude: could not comprehend and write in English or the Malay language; non-citizens.,461,-999,11,0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,Median,10-11,Range,,,,4,5,,,,,,,,,,,,Only reported Primary School,,,,,,,,,,Malaysia,,,,,,Rural,,,,Public,,,,Yes,Randomized trial,Cluster,School,41.9,-999,-999,Public,Rural,K-8,Malaysia
-0.163117871572169,0.00894154882866354,0.0199128292414337,0.0945597632646335,0.141112824510863,10307,Revised Child Anxiety and Depression Scale (RCADS)-RCADS,Self-report,Anxiety symptoms,"Ab Ghaffar, et al 2019",spgrant,,8,1-School-based anxiety prevention program (SBAPP)-2-TAU-1-Revised Child Anxiety and Depression Scale (RCADS)-RCADS-Continuous-0,School-based anxiety prevention program (SBAPP),TAU,Continuous,10307,6,Post-test,0,Intervention,,,193,268,,,,,,,5,6,,,14.1,6.421,,,15.14,6.325,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.56,yes,no,yes,no,Cluster,41.9,yes,no,0.03,2.227,1.49231363995643,anxiety,Revised Child Anxiety and Depression Scale (RCADS),School-based anxiety prevention program (SBAPP),-0.163117871572169,0.00894154882866354,"spgrant,mschweer",8,Ab Ghaffar 2019,Sherina Mohd Sidik,Universiti Putra Malaysia,sherina@upm.edu.my,2019,2016_05,2017_12,2,Universal,,"The study was undertaken in Jerantut, Pahang, Malaysia, between May 2016 and December 2017. Sampling with probability proportionate to size was used as the sampling method. Twelve government-funded primary schools in a district on the east coast of Peninsular Malaysia were invited to participate in this study through an invitation letter and a brief explanation of the study. Children who could not comprehend and write in English or the Malay language or who were non-citizens were excluded. All children aged 10 and 11 years (Standard 4 and Standard 5) in the participating schools were eligible. Participation required written consent from the school headmasters and from parents not opting their child out of the study, in addition to signed assent from the child.",Include: children in Standard 4 and 5 attending government primary schools in a district on the east coast of Peninsular Malaysia. Exclude: could not comprehend and write in English or the Malay language; non-citizens.,461,-999,11,0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,Median,10-11,Range,,,,4,5,,,,,,,,,,,,Only reported Primary School,,,,,,,,,,Malaysia,,,,,,Rural,,,,Public,,,,Yes,Randomized trial,Cluster,School,41.9,-999,-999,Public,Rural,K-8,Malaysia
0.220769010601448,0.0773917207311725,0.135435511279552,0.278193674858313,0.368015639993128,10330,Multidimensional Anxiety Scale for Children (MASC)-MASC,Self-report,Anxiety symptoms,"Rose, et al 2009",spgrant,,8,1-FRIENDS for Life-2-Waitlist-1-Multidimensional Anxiety Scale for Children (MASC)-MASC-Continuous-0,FRIENDS for Life,Waitlist,Continuous,10330,403,Post-test,0,Comparison,,,26,26,,,1,1,,,1,1,,,56.88,20.33,,,52.73,16.5,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,no,no,no,no,Cluster,26,yes,yes,0.03,1.75,1.3228756555323,anxiety,Multidimensional Anxiety Scale for Children (MASC),FRIENDS Program,0.220769010601448,0.0773917207311725,"spgrant,mschweer",8,Rose 2009,Heather Rose,Okanagan Skaha School District,hrose@telus.net,2009,-999,-999,2,Universal,,"A letter was first sent to the superintendent of a local school district for research approval. Following the approval of the project, the parents of the Grade 4 students at a local elementary school (in both the control and intervention groups) were informed of their child’s participation in the study through an informational letter. Parents were only asked to respond if they did not wish their child to be involved in the study (passive consent).",Include: Grade 4 student in an urban elementary school,52,2,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,Cannot tell,8-9,Range,,,,4,,,,,,,,,,Elementary School,,,,,,,,,,Canada,,,,,,,,,,,Urban,,,,,Cannot tell,No,QED - Regression adjustment,Cluster,Classroom,26,-999,-999,Cannot Tell,Urban,K-8,Canada
0.177993785108808,0.0172382636454557,0.0354108411804951,0.131294568225253,0.188177685128963,10479,Multidimensional Anxiety Scale for Children (MASC)-MASC,Self-report,Anxiety symptoms,"Miller, et al 2011",spgrant,,8,1-FRIENDS-2-Attention Control-Attention-control-1-Multidimensional Anxiety Scale for Children (MASC)-MASC-Continuous-0,FRIENDS,Attention Control-Attention-control,Continuous,10092,318,Post-test,0,Comparison,,,134,103,,,,,,,,,,,45.17,15.25,,,42.38,16.1,,,,,NA - I entered the necessary information above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.54,yes,no,yes,no,Cluster,36.14,yes,no,0.03,2.0542,1.43324805947889,anxiety,Multidimensional Anxiety Scale for Children (MASC),FRIENDS Program,0.177993785108808,0.0172382636454557,"spgrant,mschweer",8,Miller 2011b,Lynn D. Miller,University of British Columbia,lynn.miller@ubc.ca,2011,-999,-999,2,Universal,,"Written parental active consent and child assent were required as was child English Language proficiency. Parents were sent home consent forms and parent-report measures via their child, with invitation to complete and return them to their child’s school in a sealed envelope. During this same time period, children completed their self-report measure. All children participated in the screening process at school district request, in order to have all children feel included in the project, with the proviso that all data collected from those without consent would be eliminated from the study. All children in grades 4-6 (N=373) in the seven participating elementary schools (see Fig. 2) received the intervention.",Include: Grade 4-6 students in urban public elementary schools,253,14,7,0.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.18,9.8,Mean,0.78,Standard deviation,,,,4,5,6,,,,,,,,Elementary School,,,,,,,,,,Canada,,,,,,,,,,,Urban,,Public,,,,Yes,Randomized trial,Cluster,School,36.14,-999,-999,Public,Urban,K-8,Canada
0.0246147919274794,0.0102939252422271,0.0281744733879754,0.101458983053385,0.167852534648648,10121,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,1-e-GAD school-3-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-0,e-GAD school,Waitlist,Continuous,10121,214,Post-test,0,Comparison,,,137,334,,,-999,-999,,,8,11,,,17.77,12.06,,,17.44,13.89,,,,,,Means and Standard Errors (SEs),,,,,,,,,,17.77,1.03,17.44,0.76,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-GAD,0.0246147919274794,0.0102939252422271,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
0.128483679881296,0.00589686767577172,0.0161397268285872,0.0767910650777271,0.127042224589257,10121,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,1-e-GAD school-3-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-26,e-GAD school,Waitlist,Continuous,10121,214,Post-test,26,Comparison,,,284,423,,,-999,-999,,,8,11,,,19.04,15.84,,,17.05,15.22,,,,,,Means and Standard Errors (SEs),,,,,,,,,,19.04,0.94,17.05,0.74,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-GAD,0.128483679881296,0.00589686767577172,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
0.0882904620839824,0.0107784167560394,0.0295005266612799,0.103819154090367,0.171757173536595,10121,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,1-e-GAD school-3-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-52,e-GAD school,Waitlist,Continuous,10121,214,Post-test,52,Comparison,,,179,193,,,-999,-999,,,8,11,,,19.06,13.78,,,17.91,12.23,,,,,,Means and Standard Errors (SEs),,,,,,,,,,19.06,1.03,17.91,0.88,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-GAD,0.0882904620839824,0.0107784167560394,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
-0.0653886469322416,0.00571444863306498,0.0156404459086989,0.0755939722005993,0.125061768373468,10121,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-0,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,0,Intervention,,,368,334,,,-999,-999,,,11,11,,,16.54,13.62,,,17.44,13.89,,,,,,Means and Standard Errors (SEs),,,,,,,,,,16.54,0.71,17.44,0.76,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-GAD,-0.0653886469322416,0.00571444863306498,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
-0.0136661529609067,0.00504514865521151,0.0138085718693139,0.0710292098732029,0.117509879879582,10121,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-26,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,26,Intervention,,,373,423,,,-999,-999,,,11,11,,,16.85,13.91,,,17.05,15.22,,,,,,Means and Standard Errors (SEs),,,,,,,,,,16.85,0.72,17.05,0.74,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-GAD,-0.0136661529609067,0.00504514865521151,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
-0.00766541878544782,0.0083560081581744,0.0228703943289234,0.0914112036797153,0.151229607977153,10121,Centre for Epidemiological Studies – Depression Scale -CES-D,Self-report,Depression,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-5-Centre for Epidemiological Studies &ndash; Depression Scale -CES-D-Continuous-52,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,52,Intervention,,,315,193,,,-999,-999,,,11,11,,,17.81,13.49,,,17.91,12.23,,,,,,Means and Standard Errors (SEs),,,,,,,,,,17.81,0.76,17.91,0.88,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,depression,Centre for Epidemiological Studies – Depression Scale (CES-D),e-GAD,-0.00766541878544782,0.0083560081581744,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
